content,score,app_id,label
sangat membantu buat kaum males gerak,5,com.gojek.app,Positive
"gofood udah 50 menit lebih maksa banget gak bisa dibatalin, gak dapet2 driver, terus udah gitu pihak resto nggak bisa dihubungi, gak ada kompensasi, apalah ini... minimal dikasih tau dong ada driver atau enggak",1,com.gojek.app,Negative
"banyak driver gajelas, udah ditungguin lama minta cancel, alasan jauh lah, ga sesuai antara jarak dan harga, lagi ada urusan lain, maaf untuk kali ini bintang 1 🙏",1,com.gojek.app,Negative
aplikasinya bagus,5,com.gojek.app,Positive
memuaskan,5,com.gojek.app,Positive
luaaaar biasa,5,com.gojek.app,Positive
Karana bersikap sopan,5,com.gojek.app,Positive
"perusahaan terbobrok.paket saya hilang dan saya melaporkan sampai 2 minggu.saya bolak balik disuruh kirim bukti dll karena paket saya di asuransikan.dan ternyata setelah 2 Minggu baru kurirnya mengaku dan bilang kalo barangnya di titipkan di kantor gojek depok. yg lebih g masuk diakal ,saya disuruh ambil sendiri paket itu di depok.jika saya tdkbisa ,saya disuruh melalui pengantaran gosend dengan biaya sendiri😡😡hebat sekali penyelesaian kalian.pantas saja kurir kalian seenaknya.gak TANGGUNG JWB",1,com.gojek.app,Negative
sopirnya baik dan sopan,5,com.gojek.app,Positive
"driver yg dket banyak dikasih yg paling jauh,,,, emang bego kalian",1,com.gojek.app,Negative
"mantap , selalu bs jd andalan",5,com.gojek.app,Positive
baik,5,com.gojek.app,Positive
sangat membantu,5,com.gojek.app,Positive
sangat mudah,5,com.gojek.app,Positive
bagus,4,com.gojek.app,Positive
tepat waktu dan nyaman 0,5,com.gojek.app,Positive
Top,5,com.gojek.app,Positive
Memuaskan Pokoknya 👍,4,com.gojek.app,Positive
ok,5,com.gojek.app,Positive
"lambat kali driver mobil ni macet kaga cuman 500m kaga jalan jalan,main judol dulu??",1,com.gojek.app,Negative
banyak supir tidak respon tapi dibatalkan,3,com.gojek.app,Neutral
GOOD,5,com.gojek.app,Positive
luar biasa,5,com.gojek.app,Positive
"sangat membantu!!!jujur saya sangat sznang menggunakan aplikasi ini,ditambah fiturnya yang bagus dan sesuai kzbituhan konsumen.jaya terus gojek",5,com.gojek.app,Positive
senang sekali pke gojek Krn sgt membantu,5,com.gojek.app,Positive
ok,5,com.gojek.app,Positive
"susah gbs chat restoran, app suka error udh 2x pesen sendiri",1,com.gojek.app,Negative
keren,5,com.gojek.app,Positive
kerennn,5,com.gojek.app,Positive
ok,5,com.gojek.app,Positive
ok banget.,5,com.gojek.app,Positive
kebanyakan driver kj posisi di aplikasi tidak sesuai dengan konfirmasi by phone,2,com.gojek.app,Negative
"Pesan satu driver, malah error loading doang, terus tiba-tiba datang driver 2 orang. Sial bgt, mana lagi pake metode pembayaran gopay, jadinya di bayar keduanya. Bagusin tu bug nya, jgn nilep uang orang",2,com.gojek.app,Negative
Kapan ada pembayaran QRIS???,4,com.gojek.app,Positive
mantap,4,com.gojek.app,Positive
pelayanan sangat baik,1,com.gojek.app,Negative
"buat gocar, goride nya aman sihhh tapi buat gofood nya gak bgt bintang 1.udah 2 kali pengalaman yg pertama pesen jam 7 dateng jam 9,oke gapapa lah masih dateng kok nah yang kedua ini barusan ini pesen jam setengah 7 ini sampek jam 9 ini tetep tulisan nya perkiraan 55 menit eh ko tetep segitu mulu trus ada tulisan lagi awal nya tepat waktu jadi telat dannn ujung ujung nya kata nya driver nya sibuk yuk order lagi/ulang yuk... padahal udah nungguin 2 jam eh di batalin + suruh pesen ulang",4,com.gojek.app,Positive
Bagus,5,com.gojek.app,Positive
saya sudah bayar lunas pas mau pinjam lagi langsung ditolak,1,com.gojek.app,Negative
aplikasi sampah ampas ga guna... ngerugiin,1,com.gojek.app,Negative
pengendara bersahabat,5,com.gojek.app,Positive
suka,5,com.gojek.app,Positive
mantap..,5,com.gojek.app,Positive
"mau daftar aja sulit,",1,com.gojek.app,Negative
is the best,5,com.gojek.app,Positive
mbung ah,1,com.gojek.app,Negative
pesenn grabcar dimapnya ga gerak terus aneh,1,com.gojek.app,Negative
mantap,5,com.gojek.app,Positive
"setelah ganti HP baru, vermuk malah gagal terus",2,com.gojek.app,Negative
ramah,5,com.gojek.app,Positive
banyak yg menolak,1,com.gojek.app,Negative
"naik harga nya tinggi banget klo pas hujan wlaupun ga deres banget. apk satu nya ga setinggi ini.padahal udh lama dn nyaman pke apk ini.tapi sekrang udh engga..UDAH TAU CANCEL DRIVER karna terlalu jauh.malah diulang"" dpet nya tambah jauh.udh digitu akun saya malah terdeteksi melanggar.jelek banget gojek sekrang",1,com.gojek.app,Negative
"jujur sih aplikasi ini sangat membantu, tetapi lebih bagus lagi jika ada diskon",5,com.gojek.app,Positive
bagus,5,com.gojek.app,Positive
driver gojek ride nya baik baik semua,5,com.gojek.app,Positive
cepat dan mudah,5,com.gojek.app,Positive
selalu tepat waktu,5,com.gojek.app,Positive
Kenapa dapat driver jauh mulu yah. ga pagi ga sore. buruk. pindah ke aplikasi sebelah ajahlah. buang buang waktu,2,com.gojek.app,Negative
membantu sekali,5,com.gojek.app,Positive
aplikasi nya gampang dan praktis,5,com.gojek.app,Positive
oke....,5,com.gojek.app,Positive
tidak ramah,3,com.gojek.app,Neutral
bagus,5,com.gojek.app,Positive
mantap,5,com.gojek.app,Positive
suka banya promonya,5,com.gojek.app,Positive
membantu sekali,5,com.gojek.app,Positive
susah buat dapetin driver,1,com.gojek.app,Negative
bgus..CPT tnggp,5,com.gojek.app,Positive
"sombong"" kalo driver gocar nya pada gamau ambil membuat org nunggu lama tau""nya gamau ambil orderan seharusnya bilang dari awal",1,com.gojek.app,Negative
"kenapa apl gojek sulit di buka,tiba"" keluar apl terus",1,com.gojek.app,Negative
JELEK BANGET,3,com.gojek.app,Neutral
Oke,5,com.gojek.app,Positive
pemesanan makanan telatt mulu padahal udah pake pengiriman tercepat taii,1,com.gojek.app,Negative
ga bagus,1,com.gojek.app,Negative
good service,5,com.gojek.app,Positive
mantap,5,com.gojek.app,Positive
gojek sangat membantu kami semoga tambah jaya dan sukses,5,com.gojek.app,Positive
"apk jelek, Driver jauh2 vaaak uninstall lah",1,com.gojek.app,Negative
"bagus, cepat dan aman",5,com.gojek.app,Positive
tolong operator itu jangan tolol kasih driver jauh2 smua yg bukan yg dekat,1,com.gojek.app,Negative
di aku nggak bisa download karena pake device redmi pad se,5,com.gojek.app,Positive
oke,5,com.gojek.app,Positive
bagus sangat membatu kami untuk menuju suatu tempat dengan cepat dan praktis,5,com.gojek.app,Positive
mempermudah,5,com.gojek.app,Positive
buat naik kereta ko ga bisa2 kenapaya maaf dan Trmksih,5,com.gojek.app,Positive
pertahankan & tingkatkan,5,com.gojek.app,Positive
Saya senang pakai aplikasi gojek Sudah bertahun2...puji Tuhan belum pernah ada kendala Terima kasih Gojek. Gojek selalu yg terdepan...,5,com.gojek.app,Positive
seru,5,com.gojek.app,Positive
"aplikasi suka ngambil penumpang tapi ga ada respon chat, tolong dong diperhatikan drivernya suka gitu kalau malam, Sabtu Minggu juga drivernya jauh, banyak ojek tuyulnya",1,com.gojek.app,Negative
Makin jelek aja aplikasi nyaa. Driver sering lambat dtg ke lokasi dan lama dapat drivernya!!! mahal padahal,1,com.gojek.app,Negative
Lama kli di donwlod,1,com.gojek.app,Negative
Veryyy gooodddds,5,com.gojek.app,Positive
mahal bgt plis 😓,5,com.gojek.app,Positive
"maaf kalo saya pindah keaplikasi sebelah,karena kalo pesan goride selalu dapat driver yg jauh,padahal saya butuh cepet tolong diperbaiki lagi daripada pelanggan yg lain juga pada pindah",1,com.gojek.app,Negative
makin ok,5,com.gojek.app,Positive
oke lah,5,com.gojek.app,Positive
ok,5,com.gojek.app,Positive
sangat memuaskan,5,com.gojek.app,Positive
"untuk go pinjam tolong di perbaiki lagi penilaian nya , saya selalu bayar ontime bahkan di lunasi terus sebelum waktu nya tapi limit ga bisa ditarik lagi , info nya limit bisa ditarik berulang ulang , gimana sih",2,com.gojek.app,Negative
jelek banget sekarang gojek. harga lebih murah tapi susah nyari driver,1,com.gojek.app,Negative
ok banget,5,com.gojek.app,Positive
sangat bagus,5,com.gojek.app,Positive
bagus aplikasi nya GK ribet,3,com.gojek.app,Neutral
b aja,4,com.gojek.app,Positive
"Makin kesini apk gojek makin buruk dapat driver jauh"" padahal gak hujan, pesan gofood pake ongkir ekstra malah makin lama sering pindah"" driver kapok pake gojek, mau coba pakai Grab saja.",1,com.gojek.app,Negative
Gojek Emang Keren Semoga Sukses Selalu 👍,5,com.gojek.app,Positive
"segini cukup untuk penilaian driver karena pilih""memakan banyak waktu sekalinya dapet jauh dan terkadang driver tidak bergerak ujung""nya pada minta di cancel!",2,com.gojek.app,Negative
pemesanan cepat dan memudahkan perjalanan,5,com.gojek.app,Positive
"Smoga sukses n sistem'y di perbaiki & mempermudahkan bwt yg mengunakan aplikasi COUSTUMER. Sedangkan untuk memesan Makanan or Layanan yg lain hrus menunggu Lama untuk mendapatkan Driver. Krn klau memesan Makanan or Layanan yg lain Hrus menunggu lama,yg ada menghabiskan waktu untuk Menunggu pesanan dtang... Krn untuk pesanan ada ESTIMASI Waktu,Sedangkan Di RESTORAN pun hrus menunggu waktu proses pembuatan yg di Pesan. Tolong perbaiki Sistem & Layanan di permudah & Di percepat untuk proses PEMESAN",5,com.gojek.app,Positive
bagus aja,5,com.gojek.app,Positive
"fitur notesnya merepotkan, biasa ndk pernah salah kirim request menu, skrg request menu klau ndk diperhatikan malah terkirim kedrivernya",1,com.gojek.app,Negative
setelah sekian lama ahhh,3,com.gojek.app,Neutral
"Tidak bisa menemukan alamat tujuan, padahal alamat tujuan jelas dan berlokasi didalam kota, aplikasi sudah diberi izin akses lokasi dan sudah terbaru",1,com.gojek.app,Negative
ok,5,com.gojek.app,Positive
sangat membantu,5,com.gojek.app,Positive
good,5,com.gojek.app,Positive
mntp terimakasih,5,com.gojek.app,Positive
puas,5,com.gojek.app,Positive
berkali-kali update tetap aja gocats dan a+ rewards sering error/nggak bisa dibuka,2,com.gojek.app,Negative
akun ga jelas ga bisa cek siapa yang suruh cancel siapa juga yang rating nya di kurangin,1,com.gojek.app,Negative
"oi tak paham aku sama Klian,di ksi limit pinjaman tapi gk bisa narek padahal ud ada rek gua,mau pakai rekening lain tak ada,kenapa gk bisa narek sesama walet,jdi binggung aku buat apa ksi kalau tidak bisa di narek",1,com.gojek.app,Negative
driver gofood TDK di tanggepi,1,com.gojek.app,Negative
mantap,5,com.gojek.app,Positive
Sangat membantu bepergian,5,com.gojek.app,Positive
"aduh gojek, udah di bayar tapi tetap aja lama, hampir 1 jam menungguu",1,com.gojek.app,Negative
sangat membantu,5,com.gojek.app,Positive
ok lah,5,com.gojek.app,Positive
lumayan,4,com.gojek.app,Positive
"semenjak tgl 1 feb udah sulit order,klo dapat pun driver banyak sandiwara alasan jauh jemput",1,com.gojek.app,Negative
"Harusnya kalo ga ada driver dlm waktu 15-30 menit orderan gofood otomatis cancel, ini sejam lebih ditambah waktu delay ++ belasan menit... gila aja orang laper disuruh nunggu sejam lebih delay berulang kali tp sistem ga otomatis cancel. Help support juga ga berguna jawabnya cuma customer ga bisa cancel. Amburadul dah!!!",1,com.gojek.app,Negative
murah meriah,4,com.gojek.app,Positive
"Saya pengguna lama gojek, kenapa apk gojek saya gak bisa di buka",5,com.gojek.app,Positive
tolong dong kalau ga dpt driver selama 10 menit bisa cancel ribet nih udah nunggu lama sejam malah ga dpt driver bukan nya apa apa laper cuy mana kalo pesan yang lumayan gde banyak driver yang nolak tolonggg kebijakan nya,3,com.gojek.app,Neutral
Diskon jarang tdk inovatif bepikirlah sebelum bicara atau update apk apakah yg pakai gojek tdk punya kendaraan? Pasti punya kalo lebih mahal pasti milih kendaraan mereka saldo tdk masuk mahal dibanding grab,1,com.gojek.app,Negative
bagus,5,com.gojek.app,Positive
suka aneh pas pencarian driver nya lama banget padahal di navigasi banyak motor terdekat tapi nunggunya lama ntah cari yang gimna🫥🙏🏼 jujur kecewa,4,com.gojek.app,Positive
"Sumpah dari 2017 Make gojek baru sekarang sekarang kayanya gua di cuekin beberapa driver, padahal tip kaga pernah putus selalu gua kasih tip biar kata cuma 5ribu tapi ada beberapa driver khusus daerah bandara soetta kadang kaga bales chat dan kadang sengaja biar kita batalin sendiri , pertanyaan nya masih butuh duit gak si driver nya , kecewa gua kalau begini terus kalau seenak driver / mitra nya begitu pelanggan pada kabur lah termasuk gua .",5,com.gojek.app,Positive
"kalau misalkan costumer ngasih bintang 1 dirahasiaan dong, dikasih privasi. ini gak, udah nya dapet driver yang kurang ajar, giliran dikasih bintang 1 malah nyamperin kerumah ngancem segala, mana yg ngancem pake komunitas pula, gak beres sumpah. sekarang aplikasinya udah ku unistal, pindah ke ojol sebelah wkwkw. sampai sekarang masih trauma sama nih aplikasi.",1,com.gojek.app,Negative
"jadi jelek, cari driver jadi susah",2,com.gojek.app,Negative
aplikasinya super aneh order gored padahal banyak Drive terdekat malah dapat yg jauh nyiksa driver,1,com.gojek.app,Negative
ok,5,com.gojek.app,Positive
bagus,5,com.gojek.app,Positive
mantap aplikasinya juga gak ribet dan pelayanannya baik,5,com.gojek.app,Positive
aplikasi tolol ..pinjam duit biasa nya mah gak ribet ...eh skrng pinjam BPKB ..lah BPKB nya di tahan.. bahasa nya gadai itu mah bodoh bgt,1,com.gojek.app,Negative
"untuk wilayah pasteur bandung, ini aneh, selalu ga ada driver yg terima order padahal di aplikasi kelihatan banyak yg online.",1,com.gojek.app,Negative
parah... driver gocar sama gorider smua pada milih2 pada belagu engga ada etika nya udh bilang oke ujung2 nya dia cancel udh nunggu2 lama tolong dong di perbaikin sistem Driver nya jgn kaya bgtu klo engga mau ngambil tinggal bilang jgn bilang otw udh nunggu lama trus di cancel,2,com.gojek.app,Negative
alhamdulillah sangat membantu.. barakallah..smoga selalu bermanfaat..,5,com.gojek.app,Positive
"saya kok tidak bisa lagi pakai paylater, apalagi pinjam juga tidak bisa, tarif gocar atau goride lebih mahal, murah di maxim.",1,com.gojek.app,Negative
pesen gofood sekarang lama banget ngga bisa dibatalin pula haduuhhh,1,com.gojek.app,Negative
mantab,5,com.gojek.app,Positive
bagus,4,com.gojek.app,Positive
Membuat lebih mudah dan cepat kirim barang.,5,com.gojek.app,Positive
Mau transfer ke rekening sendiri harus Daftar Gojek Plus. maksa Amat,1,com.gojek.app,Negative
nyaman,5,com.gojek.app,Positive
"hujan driver gak ada yang mau ambil, gak customer oriented",1,com.gojek.app,Negative
"kebiasaan banget susah banget dapat driver ojeknya apa karna pilih promo jadi di abai kan mending gak usah ada pilihan promo2 dah, padahal gak lagi hujan , kalau hujan maklumi gak kaya si kuning hujan atau macet driver cepat dapatnya",1,com.gojek.app,Negative
ok od job,5,com.gojek.app,Positive
"malah tambah jelek bangke, dibiarin bukannya tambah bagus malah jelek lagi",1,com.gojek.app,Negative
"tolong mencari seleksi driver tuh yang bertanggung jawab ya, pulang kerja nunggu lama sekalinya dapet di cancel sm driver salahnya dimana coba? udah keburu emosi buat nunggu dapet driver nya dan lagi"" di cancel, alasan karna macet. kalo gamau kena macet tidur aja dirumah dungu jangan ngojek. sy kasih bintang 5 biar bisa diliat orang lain",5,com.gojek.app,Positive
"peasan food nunggu sampai 2jam setengah, chat cs driver tidak ada solusi hanya info.",1,com.gojek.app,Negative
jarak deket tp ongkir hampir 20rb?,1,com.gojek.app,Negative
udah baguss banget tapi tolong tambahin bonus bonus lagi yaa buat pelajar terimakasih 🙏,5,com.gojek.app,Positive
belum milih layanan. tiba2 sdh mencari driver. gagal deh pilih gojek hemat. akhirnya terpilih layanan standar dengan keterangan motor N max...eh yg datang beat kecil... drivernya bilang maaf bawa helmya cuma 1..dah komplit..Triple kill,3,com.gojek.app,Neutral
Beuh ni aplikasi takterhindari,5,com.gojek.app,Positive
"Ok banget gojek, ok nyaman , dan aman siip lah cocok buat berpergian",5,com.gojek.app,Positive
"aplikasi jelek, ga pantes dikasih bintang. lama banget carinyya",1,com.gojek.app,Negative
mahal banget ongkos goridenya beda 30% dari grab,3,com.gojek.app,Neutral
makin kesini makin nyebelin. drivernya kalo ga mau ambil kabarin lah. ini udah nunggu lama baru bilang cari driver lain. ga sekali dua kali. maksud hati ga langsung cancel takut takut udah jalan tapi di mapsnya ga responsif. beda banget sama aplikasi sebelah,2,com.gojek.app,Negative
KENAPA SEMUA RESTORAN LAMA SEKALI YA?? BUKANNYA GOJEK SUDAH KASIH WAKTU SEKIAN MENIT UNTUK BUAT PESANAN SEBELUM DRIVER SAMPAI?? TAPI KENAPA SETIAP DRIVER SAMPAI MAKANAN BELUM JADI? KALO KEK GINI KITA DAPAT APA SEBAGAI DRIVER KALO SEMUA WAKTU HABIS NUNGGU DI RESTORAN? KENAPA TIDAK ADA KEMANUSIAAN SEBAGAI MANUSIA MENGHARGAI SESAMA PEKERJAAN? YANG BEGINI DIKASIH BINTANG BINTANG BAGUS??? GILA DARI 10 ORDERAN SAYA AMBIL SEMUA WAKTU HABIS NUNGGU DI RESTORAN!!!,1,com.gojek.app,Negative
ok,5,com.gojek.app,Positive
"Saya tdk tahu kenapa kok di aplikasi saya suka muncul Wifi atau Internet mati padahal semua bagus, sinyal bagus, ga mati juga internetnya dan aplikasi lain berjalan fine2 aja, tp gojek suka begini, sdh coba saya tutup dulu terus buka lagi tpi tetep aja begitu.",3,com.gojek.app,Neutral
best,5,com.gojek.app,Positive
aplikasi yang sangat berguna,5,com.gojek.app,Positive
ramah dan tepat waktu,5,com.gojek.app,Positive
sangat membantu sekali,5,com.gojek.app,Positive
"saya pesen gojek padahal udah di cancel ttp datang, jauh 16 menit masuk jam 06.30 ttp datang bentak orang tua sya pdhl tinggal di bayar ga punya sopn santun. ❗️❗️",1,com.gojek.app,Negative
pertahankan,5,com.gojek.app,Positive
Sejauh ini sangat membantu,5,com.gojek.app,Positive
kesel sering ga dapet driver terus atau suka lama,2,com.gojek.app,Negative
Kenapa skrg kalo dpt driver tuh yang jauh2?? pdhal yg Deket juga banyak... jadinya nunggu lama...,2,com.gojek.app,Negative
rawan bgt ni gojek pdhlan uda kepencet batal cuma mau cek harga tiba2 kepesan aku ga sadar trs aku hps apk eh ada mknan dtg:( yaudala mo gmn lg:((,3,com.gojek.app,Neutral
"tolong banget yh driver itu kalo misalnya dapet ordern kasih respon dong jngn diem di tmpt aja, ga ada ngabarin g ngejemput diem aj, tolng ya di benerin lagi makin lma makin ngeselin mesen di gojek bikin emosi driverny. padhl yng nyiptain mode hemat dari gojek tpi dampaknya ke customer yang jadi susah mesen nya, apalagi kalo pagi pagi disaat orang orang lagi butuh banget buat pergi ke sekolah Malah diem aja ga berangkat"" kalo gitu kenapa ga langsung cancel aja sih ato ilangin mode hemat sekalian",1,com.gojek.app,Negative
senang sekali pakai apk gojek,5,com.gojek.app,Positive
ramah ramah,5,com.gojek.app,Positive
bagus,5,com.gojek.app,Positive
untuk antar jemput sibuk mulu,1,com.gojek.app,Negative
mantap,5,com.gojek.app,Positive
"woiiii, aplikasi penghancur",1,com.gojek.app,Negative
aplikasi lemot sering gangguan,1,com.gojek.app,Negative
setelah gabung jadi mitra saya bisa cuan dan ada kegiatan untuk sehari² dan ini sangat membantu buat saya,5,com.gojek.app,Positive
ok bgt best gojek,5,com.gojek.app,Positive
driver nya baik dan ramah....,5,com.gojek.app,Positive
ok,5,com.gojek.app,Positive
mntapppp,5,com.gojek.app,Positive
mantap,5,com.gojek.app,Positive
"Aplikasi Gojek is the Best,, setiap hari selalu mengandalkan gojek utk bepergian",5,com.gojek.app,Positive
"wah kacau banget sih, tiba² aplikasi gojek gw logout sendiri. pas mau login gak bisa sama sekali. ini gimane sih? kok malah kaya begini nih aplikasi . tolong dong CS gojek respon cepet. ini saya pengguna lama aplikasi gojek, tiba² aplikasinya malahan begitu",1,com.gojek.app,Negative
"makin gak jelas performa aplikasinyaaa, sangat tidak bisa diandalkan lagi",1,com.gojek.app,Negative
"tolong tingkatin lagi untuk jangkauan nya, agar cepat dapet drivernya dan tingkatin lagi untuk menerima orderan walaupun harganya murah dan deket",2,com.gojek.app,Negative
bagai mana cara saya mengganti email yang sudah tidak saya gunakan/ hilang. agar saya dapat login kembali ke gojek,2,com.gojek.app,Negative
tingkatkan lagi,4,com.gojek.app,Positive
kok lama drivernya,1,com.gojek.app,Negative
membantu,5,com.gojek.app,Positive
"nyari gosend skrg lama di pick up nya, aplikasi suka error juga",1,com.gojek.app,Negative
"mantap, pelayanan bagus",5,com.gojek.app,Positive
"Sekali sekali bernostalgia di kota Dumai, naik gojek oke",5,com.gojek.app,Positive
bagus dan murah,5,com.gojek.app,Positive
membantu,5,com.gojek.app,Positive
cara kerja g jelas udah dibatalin tiba2 terpesan sendiri,1,com.gojek.app,Negative
harga murah banyak dusconnya,5,com.gojek.app,Positive
"nyari driver buat kirim barang/ gosend susah banget, payah",1,com.gojek.app,Negative
keren,5,com.gojek.app,Positive
jos jis,5,com.gojek.app,Positive
keren,5,com.gojek.app,Positive
baik,5,com.gojek.app,Positive
"kurir gojek sekarang gx jelas, pilih pilih cargo dan klu gx sesuai titik dikit marah marah mulu",1,com.gojek.app,Negative
aplikasinya sangat membantu,5,com.gojek.app,Positive
nice,5,com.gojek.app,Positive
bagus,5,com.gojek.app,Positive
"pengen ngasih saran aja, akhir-akhir ini driver suka lama jemput dan terlihat bgt di titik mapsny ga gerak-gerak. saya sudah satu pekan ini aktif menggunakan gojek, tp hampir 50% driver yg saya dapat slow respon dan titik drivernya ga gerak-gerak padahal diany udh konfirmasi di tunggu, tp lama bangettt. d ket, 7 menit tpi nunggu hampir 20 menit. tolong d tertibkan lagiiii",4,com.gojek.app,Positive
sangat membantu,5,com.gojek.app,Positive
mantap,5,com.gojek.app,Positive
"kecewa bgt dpt driverrr ga ramah,pdhl pengguna setiaaa gojek",1,com.gojek.app,Negative
"hari yg cerah panas, knpa masih susah juga dapet driver nya",1,com.gojek.app,Negative
"Ramah sopan , mau membantu angkt barang, sabar. terimksh",5,com.gojek.app,Positive
aplikasi Lola banget pantes org banyak beralih ke grab sekarang,1,com.gojek.app,Negative
semoga promonya semakin banyak,4,com.gojek.app,Positive
program hemat nya menyusahkan cs klo ga becus bikin program ga usah bikin . klo bisa semua nya di hematin boss,1,com.gojek.app,Negative
👍,5,com.gojek.app,Positive
mantap,5,com.gojek.app,Positive
👍,5,com.gojek.app,Positive
Ok good mantap,5,com.gojek.app,Positive
bagus,5,com.gojek.app,Positive
"ngebug mulu akhir2 ini, puncaknya gak bisa cancel orderan karena fitur cancelnya gak keluar mulu, kasian drivernya",2,com.gojek.app,Negative
terbaik,5,com.gojek.app,Positive
supir nya ga ada yg prof perbaiki SDM nyaa,1,com.gojek.app,Negative
gk ada yng nerima pesenan padahal deket,1,com.gojek.app,Negative
"gajelas dapet driver jauh dia sendiri yg cancel klo gamau kerja gausah jdi driver, apk juga gajelas banyak driver sekitar dapetnya yg jauh jauh",1,com.gojek.app,Negative
aplikasi sangat bagus,4,com.gojek.app,Positive
"pokok,e👍🏻👍🏻👍🏻👍🏻",5,com.gojek.app,Positive
banyak driver yang mengambil pesanan baik baik itu go ride go food atau layanan lain tapi sering ghosting tdk menghubungi atau tdk bsa dihubungi..apa solusinya karena sangat merugikan waktu,2,com.gojek.app,Negative
"manajemen buruk apalagi pola pikir petingginya atau yg punya gojek. gak punya PEMAHAMAN sama sekali tentang kebutuhan customer apalagi kondisi di lapangan. mau order goride/car aja di persulit untuk mendapatkan driver di jam sibuk, waktu bnyak terbuang hanya untuk menunggu driver, akibat dari pola pikir manajemen gojek yang sama sekali saya yakin waktu apply kerja di gojek TIDAK PUNYA PENGALAMAN KONDISI JALANAN. mau sampe kapan menangani hal sepele seperti ini aja sulit.",1,com.gojek.app,Negative
pake yang hemat gadapat driver Mulu dan sekalinya dapat dicancel. giliran yg normal dapat,1,com.gojek.app,Negative
kenapa ya tiap ujan susah banget dpt driver?? tolong deh diperbaikin. udh dr jaman aku kuliah pun selalu gini. cariin woi driver!,1,com.gojek.app,Negative
"aplikasi ini sangat tidak real time dan driver nya terkadang suka telat dan malas ngambil orderan padahal, sudah pakai goride yang biasa bukan yang hemat dan penentuan titik jemput nya tidak akurat.",1,com.gojek.app,Negative
mntapp,5,com.gojek.app,Positive
good,5,com.gojek.app,Positive
Tambah pembayaran Qris dong,5,com.gojek.app,Positive
"sengaja dibikinin susah untuk mendapatkan driver, setelahnya harganya naik 2x lipat lebih mahal, jarak tempuh 2,6 km. aplikasinya banyak bermain sekarang. lebih memilih tutup akun saja di gojek. untuk para drivernya, sehat-sehat dan lancar rezekinya slalu...",1,com.gojek.app,Negative
"tolong tambahin fitur mengedit rute yang ada di peta saat kita memesan, agar tidak ada driver yang tersesat karena salah mengambil jalan saat ingin menjemput kita",5,com.gojek.app,Positive
the best,5,com.gojek.app,Positive
"jelek, sekarang dapet driver jadi lama tidak konsisten, ada driver yang posisinya dekat tapi malah dikasih yang paling jauh, jam ramai masih banyak driver kosong tapi tidak dikasih APLIKASI TERJELEK SEDUNIA.",1,com.gojek.app,Negative
"sekarang susah banget dapet driver, sekalinya dapet malah yang jauh, gk kaya dulu. mau jajan pk qris juga suka susah scan barcodenya kadang emang gk bisa.",2,com.gojek.app,Negative
nyaman asik tepat waktu dan bersih.,5,com.gojek.app,Positive
kalo pagi gak ada nya mau Terima driver nya,1,com.gojek.app,Negative
"Beberapa bulan terakhir sering sulit sekali mendapat driver. Ini antara drivernya yang ga mau pick up atau ada kesalahan di sistem. Padahal ada banyak driver di sekitar lokasi pick up, waktunya pun bukan rush hour dan juga sedang tidak hujan. Kadang juga dapetnya jauh sekali dari lokasi, jadi harus nunggu lama atau driver minta cancel",1,com.gojek.app,Negative
sangat membantu saya untuk mendapatkan pelayanan transportasi,5,com.gojek.app,Positive
semoga bangrut🤲,1,com.gojek.app,Negative
top lah,5,com.gojek.app,Positive
buruk ga simpel,2,com.gojek.app,Negative
ngelag parahhh,3,com.gojek.app,Neutral
Mursinah I ❤️ U,5,com.gojek.app,Positive
"aduhh ini kenapa ya setiap buka aplikasinya selalu delay buat ke fitur²nya, saya pakai aplikasi sebelah aman aja trs knpa ini selalu lama? mau pesan pun jadi nunggu gara² stuck loading",1,com.gojek.app,Negative
baik,5,com.gojek.app,Positive
Gijek sangat membantu banget pekerjaannya.selalu mengejar wkt,5,com.gojek.app,Positive
"Aplikasi paling buruk yg pernah ada, order goride hemat dapat driver sangat jauh dari titik penjemputan..!!! sulit dapat order banyak waktu terbuang",1,com.gojek.app,Negative
harga gojek terjangkau lebih hemat,5,com.gojek.app,Positive
top up gopay sll ribet sering gagal lemott👎,1,com.gojek.app,Negative
mudah digunakan dan sangat membantu,5,com.gojek.app,Positive
"aplikasi nya jelek banget sering banget eror titik antarnya suka berubah sendiri sampe om gojek nya marah ke saya padahal salah apk nya gitu deh. trus jga uang 1jt gw hilang(udh di tf masuk tapi di apknya ga ada bukti uangnya masuk) gak masuk gitu habis di top up. kecewa beratttt, ga ikhlas",1,com.gojek.app,Negative
didak bisa menghapus akun,1,com.gojek.app,Negative
sangat membantu,4,com.gojek.app,Positive
👍👍👍,5,com.gojek.app,Positive
pengalaman buruk,1,com.gojek.app,Negative
kontollllll lama x gak usa di download,1,com.gojek.app,Negative
"Saya mau protes! Saya selalu ketemu dengan driver yang meminta ganti bayaran parkir. Bukannya gimana² ya, walaupun sekitar 2-5rb doang masa harus minta ganti? Tolonglah ini sering banget ketemu pada driver gofood. Dan satu lagi, ada driver gofood marah ke saya karena tidak mengambil pesanan. Hey, saya sedang di belakang dan posisi cuci piring! Karena beberapa menit saja dia marah². Saya harap ada sanksi untuk driver tersebut. Dan iklan anda juga mengganggu di aplikasi lain",1,com.gojek.app,Negative
